id_projeto,situacao,score_temporal_v2,desc_nome,sistema_resp,natureza_intervencao,especie_intervencao,atraso_observavel_dias,faixa_temporal_v2,score_financeiro_v2,valor_planejado_utilizavel_total,financeiro_comparavel_v2,faixa_financeira_v2,motivo_financeiro,score_fisico_v2,fisico_calculavel_v2,motivo_calculabilidade,percentual_numerico,progresso_linear_esperado,score_situacao_v2,fisico_esperado_v2,tem_temporal,tem_situacao,tem_financeiro,tem_fisico,qtd_componentes_esperados,qtd_componentes_disponiveis,ipi_completo_v2,motivo_completude,ipi_v2,ipi_v2_exibicao,prioridade_A_ipi_v2_estrito,calculavel_A,calculavel_B,prioridade_B_3_componentes,calculavel_C,prioridade_C_2_componentes,tem_temporal_final,tem_situacao_final,tem_financeiro_final,ipi_final_calculavel,ipi_final,contrib_temporal_ipi,contrib_situacao_ipi,contrib_financeiro_ipi,ipi_final_por_pesos,motivo_ipi_final,sinal_fisico_disponivel,posicao_ipi_final,qtd_pins,qtd_pins_coordenada_completa,qtd_pins_validos_sc,qtd_pins_invalidos_ou_fora_sc,qualidade_localizacao,tem_ponto_representativo,indice_pin_representativo,latitude_representativa,longitude_representativa,soma_distancias_medoide_km,apto_localizacao_rota,id_local,id_tarefa,tempo_servico_min,premio_ipi,qtd_projetos_coordenada,coordenada_exclusiva,coordenada_compartilhada,apta_rota_automatica_v1,classe_uso_espacial_v1
108283.42-83,Em execução,20,"serviços especiais de engenharia de paisagismo e sinalização no Forte Marechal Moura e trilhas, situado na Praia de Naufragados, Florianópolis/SC.",CIPI,Obra,Recuperação,24.0,1_a_167_dias,80.0,2492102.45,True,P75_a_P90,05_com_investimento_utilizavel,0.0,True,08_calculavel,100.0,100.0,20,True,True,True,True,True,4,4,True,completo,30.0,30.0,30.0,True,True,40.0,True,20.0,True,True,True,True,40.0,6.666666666666666,6.666666666666666,26.666666666666664,40.0,calculavel,True,655,1,1,1,0,localizacao_valida,True,0.0,-27.8339800243008,-48.56896,0.0,True,L0488,P_108283.42-83,45.0,40.0,1,True,False,True,rota_automatica_v1
42961.42-83,Em execução,20,Ed 649/2023 - Elaboração dos Projetos Básicos e Executivos de Engenharia na Rodovia BR-470/SC - Lote 07,CIPI,Projeto,Ampliação,3.0,1_a_167_dias,80.0,2604107.14,True,P75_a_P90,05_com_investimento_utilizavel,87.15,True,08_calculavel,12.85,100.0,20,True,True,True,True,True,4,4,True,completo,51.7875,51.79,51.7875,True,True,40.0,True,20.0,True,True,True,True,40.0,6.666666666666666,6.666666666666666,26.666666666666664,40.0,calculavel,True,656,1,1,1,0,localizacao_valida,True,0.0,-27.3024670233945,-50.696725,0.0,True,L1118,P_42961.42-83,45.0,40.0,1,True,False,True,rota_automatica_v1
51915.42-93,Em execução,20,Nivaldo Alves de Carvalho Carvalho,CIPI,Obra,Construção,103.0,1_a_167_dias,80.0,1800000.0,True,P75_a_P90,05_com_investimento_utilizavel,92.37,True,08_calculavel,7.63,100.0,20,True,True,True,True,True,4,4,True,completo,53.0925,53.09,53.0925,True,True,40.0,True,20.0,True,True,True,True,40.0,6.666666666666666,6.666666666666666,26.666666666666664,40.0,calculavel,True,657,1,1,1,0,localizacao_valida,True,0.0,-26.3951067910806,-48.73668333244512,0.0,True,L2617,P_51915.42-93,45.0,40.0,1,True,False,True,rota_automatica_v1
53020.42-93,Em execução,20,"Fase 1 de Demolições de Edificações, Construção de Urbanização e Reforma NEMAR do CCB",CIPI,Obra,Reforma,60.0,1_a_167_dias,80.0,3435145.27,True,P75_a_P90,05_com_investimento_utilizavel,70.25,True,08_calculavel,29.75,100.0,20,True,True,True,True,True,4,4,True,completo,47.5625,47.56,47.5625,True,True,40.0,True,20.0,True,True,True,True,40.0,6.666666666666666,6.666666666666666,26.666666666666664,40.0,calculavel,True,658,15,15,15,0,localizacao_valida,True,8.0,-27.60089339163355,-48.52275178055989,1.4842535810131068,True,L0687,P_53020.42-93,45.0,40.0,1,True,False,True,rota_automatica_v1
127953.42-55,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres,CIPI,Obra,Construção,165.0,1_a_167_dias,100.0,10645845.37,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,40.0,40.0,40.0,True,True,40.0,True,10.0,True,True,True,True,40.0,6.666666666666666,0.0,33.33333333333333,39.99999999999999,calculavel,False,659,1,1,1,0,localizacao_valida,True,0.0,-27.601240023904,-48.54222,0.0,True,L0686,P_127953.42-55,45.0,40.0,1,True,False,True,rota_automatica_v1
136004.42-64,Cadastrada,20,"Construção de três barragens de contenção de cheias nos Rios Tributários Taió, Perimbó e Braço do Trombudo, em Rio do Sul/SC",CIPI,Obra,Construção,67.0,1_a_167_dias,100.0,87900000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,40.0,40.0,40.0,True,True,40.0,True,10.0,True,True,True,True,40.0,6.666666666666666,0.0,33.33333333333333,39.99999999999999,calculavel,False,663,1,1,1,0,localizacao_valida,True,0.0,-27.2135000232428,-49.646,0.0,True,L1290,P_136004.42-64,45.0,40.0,1,True,False,True,rota_automatica_v1
136006.42-55,Cadastrada,20,Projeto de Prevenção de Desastres na Bacia do Rio Itajai,CIPI,Obra,Construção,67.0,1_a_167_dias,100.0,60000000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,40.0,40.0,40.0,True,True,40.0,True,10.0,True,True,True,True,40.0,6.666666666666666,0.0,33.33333333333333,39.99999999999999,calculavel,False,664,2,2,2,0,localizacao_valida,True,0.0,-27.4140000235848,-49.601,50.71163916550218,True,L0969,P_136006.42-55,45.0,40.0,1,True,False,True,rota_automatica_v1
136087.42-31,Cadastrada,20,OBRAS DE MELHORAMENTO FLUVIAL NO CANAL RETIFICADO DO RIO ITAJAÍ MIRIM NO MUNICÍPIO DE ITAJAÍ EM SANTA CATARINA.,CIPI,Obra,Construção,66.0,1_a_167_dias,100.0,94000000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,40.0,40.0,40.0,True,True,40.0,True,10.0,True,True,True,True,40.0,6.666666666666666,0.0,33.33333333333333,39.99999999999999,calculavel,False,665,1,1,1,0,localizacao_valida,True,0.0,-26.9029200227133,-48.68097,0.0,True,L1997,P_136087.42-31,45.0,40.0,1,True,False,True,rota_automatica_v1
35621.42-67,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59053.009691/2023-39,CIPI,Obra,Recuperação,164.0,1_a_167_dias,100.0,4805056.59,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,40.0,40.0,40.0,True,True,40.0,True,10.0,True,True,True,True,40.0,6.666666666666666,0.0,33.33333333333333,39.99999999999999,calculavel,False,667,1,1,1,0,localizacao_valida,True,0.0,-27.3411100234604,-48.90527,0.0,True,L1054,P_35621.42-67,45.0,40.0,1,True,False,True,rota_automatica_v1
40333.42-07,Cadastrada,20,Construção de diques para contenção de cheias em Blumenau,Transferegov.br,Obra,Construção,156.0,1_a_167_dias,100.0,59438399.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,40.0,40.0,40.0,True,True,40.0,True,10.0,True,True,True,True,40.0,6.666666666666666,0.0,33.33333333333333,39.99999999999999,calculavel,False,668,1,1,1,0,localizacao_valida,True,0.0,-26.89774,-49.07749,0.0,True,L2015,P_40333.42-07,45.0,40.0,1,True,False,True,rota_automatica_v1
59423.42-30,Cadastrada,20,Obras de Consolidação da Fortaleza de Nossa Senhora da Conceição de Araçatuba,CIPI,Obra,Recuperação,61.0,1_a_167_dias,100.0,18000000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,40.0,40.0,40.0,True,True,40.0,True,10.0,True,True,True,True,40.0,6.666666666666666,0.0,33.33333333333333,39.99999999999999,calculavel,False,669,1,1,1,0,localizacao_valida,True,0.0,-27.8415200243136,-48.57417,0.0,True,L0484,P_59423.42-30,45.0,40.0,1,True,False,True,rota_automatica_v1
129801.42-71,Em execução,0,"Ed nº 403/2022 - Gestão Ambiental, abrangendo o Gerenciamento Ambiental -  BR-470/SC - Trecho Navegantes Divisa SC/RS.",CIPI,Outros,Recuperação,0.0,sem_atraso_observavel,100.0,8089000.0,True,acima_P90,05_com_investimento_utilizavel,16.742863403944483,True,08_calculavel,65.58,82.32286340394448,20,True,True,True,True,True,4,4,True,completo,34.18571585098612,34.19,34.18571585098612,True,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,True,671,2,2,2,0,localizacao_valida,True,0.0,-26.8969679478527,-49.2635669855147,59.743165943610414,True,L2017,P_129801.42-71,45.0,40.0,1,True,False,True,rota_automatica_v1
1316.42-06,Em execução,0,16 00574/2013,CIPI,Obra,Construção,0.0,sem_atraso_observavel,100.0,281612334.09,True,acima_P90,05_com_investimento_utilizavel,48.507033382322064,True,08_calculavel,47.0,95.50703338232206,20,True,True,True,True,True,4,4,True,completo,42.12675834558051,42.13,42.12675834558051,True,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,True,672,1,1,1,0,localizacao_valida,True,0.0,-26.45251602,-48.90092632,0.0,True,L2554,P_1316.42-06,45.0,40.0,1,True,False,True,rota_automatica_v1
1319.42-08,Em execução,0,16 00614/2013,CIPI,Obra,Construção,0.0,sem_atraso_observavel,100.0,985140471.01,True,acima_P90,05_com_investimento_utilizavel,48.507033382322064,True,08_calculavel,47.0,95.50703338232206,20,True,True,True,True,True,4,4,True,completo,42.12675834558051,42.13,42.12675834558051,True,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,True,673,1,1,1,0,localizacao_valida,True,0.0,-26.44350263,-49.1119617,0.0,True,L2568,P_1319.42-08,45.0,40.0,1,True,False,True,rota_automatica_v1
1322.42-25,Em execução,0,16 00703/2013,CIPI,Obra,Construção,0.0,sem_atraso_observavel,100.0,350938127.82,True,acima_P90,05_com_investimento_utilizavel,57.780072904009714,True,08_calculavel,39.0,96.78007290400971,20,True,True,True,True,True,4,4,True,completo,44.44501822600243,44.45,44.44501822600243,True,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,True,674,1,1,1,0,localizacao_valida,True,0.0,-26.86302356,-49.08753139,0.0,True,L2144,P_1322.42-25,45.0,40.0,1,True,False,True,rota_automatica_v1
133811.42-78,Em execução,0,"Ed nº 90458/2024 - Elaboração de estudos preliminares, ambientais e projetos básicos de engenharia - EF-485",CIPI,Projeto,Construção,0.0,sem_atraso_observavel,100.0,19750000.0,True,acima_P90,05_com_investimento_utilizavel,9.741269841269842,True,08_calculavel,0.1,9.841269841269842,20,True,True,True,True,True,4,4,True,completo,32.435317460317464,32.44,32.435317460317464,True,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,True,675,1,1,1,0,localizacao_valida,True,0.0,-26.4815475937111,-49.0611408745943,0.0,True,L2510,P_133811.42-78,45.0,40.0,1,True,False,True,rota_automatica_v1
1531.42-04,Em execução,0,16 00603/2013,CIPI,Obra,Construção,0.0,sem_atraso_observavel,100.0,424765272.5,True,acima_P90,05_com_investimento_utilizavel,59.7274472168906,True,08_calculavel,32.0,91.7274472168906,20,True,True,True,True,True,4,4,True,completo,44.93186180422265,44.93,44.93186180422265,True,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,True,677,1,1,1,0,localizacao_valida,True,0.0,-26.87083518,-49.21702286,0.0,True,L2088,P_1531.42-04,45.0,40.0,1,True,False,True,rota_automatica_v1
19256.42-84,Em execução,0,Pavimentação em vias urbanas do município de Balneário Camboriú.,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,4881919.0,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,64.64,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,679,1,1,1,0,localizacao_valida,True,0.0,-26.9864,-48.6428,0.0,True,L1821,P_19256.42-84,45.0,40.0,1,True,False,True,rota_automatica_v1
19404.42-01,Em execução,0,Pavimentação Asfáltica da TVO 360 - Estrada Poço da Lontra,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,5726176.18,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,70.29,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,680,1,1,1,0,localizacao_valida,True,0.0,-28.54306,-49.36911,0.0,True,L0226,P_19404.42-01,45.0,40.0,1,True,False,True,rota_automatica_v1
2171.42-50,Em execução,0,00 00503/2015 - BR-285/SC/RS - Consultoria Especializada - Supervisão e Gerenciamento Ambiental p/ as Obras de Implantação e Pavimentação da rodovia,CIPI,Outros,Ampliação,0.0,sem_atraso_observavel,100.0,32986875.98,True,acima_P90,05_com_investimento_utilizavel,4.738075117370897,True,08_calculavel,88.83,93.5680751173709,20,True,True,True,True,True,4,4,True,completo,31.184518779342724,31.18,31.184518779342724,True,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,True,681,2,2,2,0,localizacao_valida,True,0.0,-28.8072385969543,-49.907238717,44.58761536112815,True,L0134,P_2171.42-50,45.0,40.0,1,True,False,True,rota_automatica_v1
24033.42-29,Em execução,0,"Infraestrutura Rural compreendendo,Pavimentação Linha São Francisco  e  Linha São Pedro no Interior do Município de Caçador SC",Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,6047567.5,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,97.49,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,682,2,2,2,0,localizacao_valida,True,0.0,-26.78458,-51.0671,1.874534260571676,True,L2234,P_24033.42-29,45.0,40.0,1,True,False,True,rota_automatica_v1
24789.42-80,Em execução,0,Ed nº 427/2022-16 - Execução dos serviços de Gestão Ambiental  - BR-280/SC.,CIPI,Outros,Ampliação,0.0,sem_atraso_observavel,100.0,9749999.98,True,acima_P90,05_com_investimento_utilizavel,32.541538461538465,True,08_calculavel,65.92,98.46153846153848,20,True,True,True,True,True,4,4,True,completo,38.135384615384616,38.14,38.135384615384616,True,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,True,683,1,1,1,0,localizacao_valida,True,0.0,-26.4751349524624,-49.0909212299999,0.0,True,L2515,P_24789.42-80,45.0,40.0,1,True,False,True,rota_automatica_v1
2719.42-14,Em execução,0,26.782.3006.12KF.0042,SUPRA,Obra,Construção,0.0,sem_atraso_observavel,100.0,294210101.0,True,acima_P90,05_com_investimento_utilizavel,34.78075709779179,True,08_calculavel,61.0,95.7807570977918,20,True,True,True,True,True,4,4,True,completo,38.69518927444795,38.7,38.69518927444795,True,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,True,684,1,1,1,0,localizacao_valida,True,0.0,-26.9905384736716,-53.225734553307,0.0,True,L1815,P_2719.42-14,45.0,40.0,1,True,False,True,rota_automatica_v1
27232.42-66,Em execução,0,"Pavimentação de Acesso ao Centro de Eventos Comunitário Santa Terezinha, no Município de Forquilhinha/SC.",Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,4790709.71,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,80.46,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,685,1,1,1,0,localizacao_valida,True,0.0,-28.81094,-49.50722,0.0,True,L0132,P_27232.42-66,45.0,40.0,1,True,False,True,rota_automatica_v1
29417.42-18,Em execução,0,saneamento integrado no Bairro Morro dos Conventos,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,4833526.26,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,5.38,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,686,1,1,1,0,localizacao_valida,True,0.0,-28.93616,-49.38668,0.0,True,L0093,P_29417.42-18,45.0,40.0,1,True,False,True,rota_automatica_v1
31212.42-37,Em execução,0,"Requalificação viária com a implantação de drenagem pluvial, pavimentação e sinalização viária da Rua Manoel Ferreira",Transferegov.br,Obra,Reforma,0.0,sem_atraso_observavel,100.0,7265528.8,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,52.54,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,689,1,1,1,0,localizacao_valida,True,0.0,-26.77887,-48.67991,0.0,True,L2249,P_31212.42-37,45.0,40.0,1,True,False,True,rota_automatica_v1
32317.42-66,Em execução,0,CONSTRUÇÃO DE CENTRO DE INOVAÇÃO EM ESG E INSTALAÇÕES/EQUIPAMENTOS COMPLEMENTARES DA CVR 2 (Central de Valorização de Resíduos) no Parque Girassol  CIMVI/SC,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,21532086.29,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,47.74,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,690,1,1,1,0,localizacao_valida,True,0.0,-26.86679,-49.27348,0.0,True,L2107,P_32317.42-66,45.0,40.0,1,True,False,True,rota_automatica_v1
33627.42-27,Em execução,0,CR 909450/2020 - CONSTRUÇÃO DE OBRAS DE ARTE ESPECIAIS DE INTERESSE TURÍSTICO NO MUNICÍPIO DE ALTO BELA VISTA-SC.,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,14038080.13,True,acima_P90,05_com_investimento_utilizavel,78.41,True,08_calculavel,21.59,100.0,20,True,True,True,True,True,4,4,True,completo,49.6025,49.6,49.6025,True,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,True,691,1,1,1,0,localizacao_valida,True,0.0,-27.45696,-51.88944,0.0,True,L0934,P_33627.42-27,45.0,40.0,1,True,False,True,rota_automatica_v1
35991.42-22,Em execução,0,"Construção da Escola em Tempo Integral no Parque Aurora do Município de Canelinha/SC, Tipo FNDE 5 Salas",Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,8698166.41,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,52.89,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,694,1,1,1,0,localizacao_valida,True,0.0,-27.27063,-48.76069,0.0,True,L1196,P_35991.42-22,45.0,40.0,1,True,False,True,rota_automatica_v1
35995.42-48,Em execução,0,CMEI- Distrito de Planalto,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,5867057.37,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,1.74,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,695,1,1,1,0,localizacao_valida,True,0.0,-27.15716,-51.85822,0.0,True,L1422,P_35995.42-48,45.0,40.0,1,True,False,True,rota_automatica_v1
36157.42-05,Em execução,0,"Construção de Escola em Tempo Integral no Bairro Francisco Rauh, Lontras/SC - FNDE - Escola 5 Salas",Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,8698166.41,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,37.45,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,697,1,1,1,0,localizacao_valida,True,0.0,-27.18783,-49.52106,0.0,True,L1362,P_36157.42-05,45.0,40.0,1,True,False,True,rota_automatica_v1
36163.42-47,Em execução,0,Escola em tempo integral Adalziza Leonida de Souza Cunha,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,12119863.2,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,13.0,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,698,1,1,1,0,localizacao_valida,True,0.0,-26.46431,-48.62197,0.0,True,L2535,P_36163.42-47,45.0,40.0,1,True,False,True,rota_automatica_v1
36412.42-99,Em execução,0,Construção de Creche Tipo 1 no Município de Rio do Sul,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,6066339.91,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,0.0,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,699,1,1,1,0,localizacao_valida,True,0.0,-27.21118,-49.65706,0.0,True,L1297,P_36412.42-99,45.0,40.0,1,True,False,True,rota_automatica_v1
36479.42-57,Em execução,0,Centro de Educação Integral,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,12119863.2,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,25.58,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,700,1,1,1,0,localizacao_valida,True,0.0,-28.73587,-49.44236,0.0,True,L0160,P_36479.42-57,45.0,40.0,1,True,False,True,rota_automatica_v1
36775.42-56,Em execução,0,CONSTRUÇÃO DE CRECHE PRÉ-ESCOLA TIPO 1 NO BAIRRO MORRO GRANDE EM SANGÃO SC,Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,5867057.38,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,3.89,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,701,1,1,1,0,localizacao_valida,True,0.0,-28.40491,-49.61375,0.0,True,L0290,P_36775.42-56,45.0,40.0,1,True,False,True,rota_automatica_v1
36956.42-24,Em execução,0,"Construção de Creche em Tempo Integral - Educação Infantil - FNDE - Creche Tipo 1, no Município de Chapecó/SC.",Transferegov.br,Obra,Construção,0.0,sem_atraso_observavel,100.0,5867057.38,True,acima_P90,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,3.11,,20,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,40.0,True,10.0,True,True,True,True,40.0,0.0,6.666666666666666,33.33333333333333,39.99999999999999,calculavel,False,702,1,1,1,0,localizacao_valida,True,0.0,-27.11785,-52.59187,0.0,True,L1517,P_36956.42-24,45.0,40.0,1,True,False,True,rota_automatica_v1
